Attribute1,Attribute2,Pearson_Correlation,Spearman_Correlation,Mutual_Information
POSIX_OPENS,POSIX_BYTES_WRITTEN,0.763138404833385,0.7003803640167597,2.476359867629491
POSIX_OPENS,POSIX_CONSEC_READS,0.6647894849529155,0.6675107233970522,2.8930043167621373
POSIX_OPENS,POSIX_CONSEC_WRITES,0.8193427616519888,0.8013063506504845,2.4403285992257224
POSIX_OPENS,POSIX_SEQ_READS,0.59771649189017,0.6111809361382787,2.886448609830158
POSIX_OPENS,POSIX_SEQ_WRITES,0.821282994808292,0.7935184611260419,2.467236808063141
POSIX_OPENS,POSIX_RW_SWITCHES,0.3378629481637903,0.3312126149635477,1.2290489370054596
POSIX_OPENS,POSIX_MEM_NOT_ALIGNED,0.9320202387478542,0.9103868751708076,2.328088067045063
POSIX_OPENS,POSIX_FILE_NOT_ALIGNED,0.7944650762506117,0.7783600325751628,2.8178389512227264
POSIX_OPENS,POSIX_SIZE_READ_0_100,0.875728965782902,0.8096498390528865,3.033822086099221
POSIX_OPENS,POSIX_SIZE_READ_100_1K,0.4805001276645209,0.4038707451159285,2.483347120652124
POSIX_OPENS,POSIX_SIZE_READ_1K_10K,0.8604057669254983,0.830727506174496,2.6994562891771348
POSIX_OPENS,POSIX_SIZE_READ_100K_1M,-0.6039610697057738,-0.6101786052819452,1.5218684173281538
POSIX_OPENS,POSIX_SIZE_WRITE_0_100,0.8213243180330765,0.8018590679766004,2.4236064446723
POSIX_OPENS,POSIX_SIZE_WRITE_100_1K,0.7677608672541467,0.761512148622453,2.2817606482697324
POSIX_OPENS,POSIX_SIZE_WRITE_1K_10K,0.1201518118323504,0.1097159993060872,0.7947333134898544
POSIX_OPENS,POSIX_SIZE_WRITE_10K_100K,0.0442404283288059,0.0487327582620284,0.8383356369264501
POSIX_OPENS,POSIX_SIZE_WRITE_100K_1M,0.3796710197806598,0.3436197942862323,1.0766499972924777
POSIX_OPENS,POSIX_STRIDE1_STRIDE,-0.5639821806030967,-0.4321909647800692,1.5675369611052945
POSIX_OPENS,POSIX_STRIDE2_STRIDE,-0.6134592321013508,-0.4508293022089917,1.4391100561717822
POSIX_OPENS,POSIX_STRIDE3_STRIDE,-0.720779933190425,-0.7462074200646566,1.3391643017724766
POSIX_OPENS,POSIX_STRIDE4_STRIDE,-0.703480402170197,-0.7309983848469569,1.2090549129282842
POSIX_OPENS,POSIX_STRIDE1_COUNT,-0.7181382582186638,-0.7136979931987567,1.858106532538509
POSIX_OPENS,POSIX_STRIDE2_COUNT,-0.539140591070519,-0.5914792953135738,1.6116147156792842
POSIX_OPENS,POSIX_STRIDE3_COUNT,-0.6019673620449676,-0.673824468906851,1.5406475535207722
POSIX_OPENS,POSIX_STRIDE4_COUNT,-0.3462123691492278,-0.610138627647252,1.219071544884747
POSIX_OPENS,POSIX_ACCESS1_ACCESS,-0.684730500355587,-0.632232193184815,2.2023568677927123
POSIX_OPENS,POSIX_ACCESS2_ACCESS,-0.6021052691381489,-0.6006978862070861,2.233045183462437
POSIX_OPENS,POSIX_ACCESS3_ACCESS,-0.1892759233191479,-0.0692408074539188,2.275676729156036
POSIX_OPENS,POSIX_ACCESS4_ACCESS,-0.0127491421043234,-0.0643887799871779,2.2383026727140205
POSIX_OPENS,POSIX_ACCESS1_COUNT,0.6302187131846699,0.587943163523325,2.751637165234623
POSIX_OPENS,POSIX_ACCESS2_COUNT,0.5054019861375698,0.518289267345542,2.696965851243202
POSIX_OPENS,POSIX_ACCESS3_COUNT,0.768238609444467,0.7783723616192877,2.741116624247443
POSIX_OPENS,POSIX_ACCESS4_COUNT,0.7842190463242867,0.7941174700003352,2.7659645868401244
POSIX_OPENS,tag,-0.1549188239827078,-0.2327764076501002,1.388944003980478
LUSTRE_STRIPE_SIZE,nprocs,0.0309685811537562,0.0178102943711772,0.0
LUSTRE_STRIPE_SIZE,POSIX_OPENS,0.0242532080267156,0.0171712778703838,0.0
LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH,0.1227797854339841,0.0203476000748976,0.0
LUSTRE_STRIPE_SIZE,POSIX_FILE_ALIGNMENT,0.0009615936871223,0.0009636568904367,0.0091673555097075
LUSTRE_STRIPE_SIZE,POSIX_READS,0.0164530811426545,0.0165110215448748,0.0
LUSTRE_STRIPE_SIZE,POSIX_WRITES,0.006930300779498,0.0067432374987924,0.0
LUSTRE_STRIPE_SIZE,POSIX_SEEKS,0.0178003897500165,0.0165571461581816,0.014348873471631
LUSTRE_STRIPE_SIZE,POSIX_STATS,-0.0084567934895774,-0.0038143852918944,0.0
LUSTRE_STRIPE_SIZE,POSIX_BYTES_READ,0.0225746221938073,0.0173803004784768,0.0009559269043313
LUSTRE_STRIPE_SIZE,POSIX_BYTES_WRITTEN,0.0172033458389229,0.0177714541573228,0.0117321381711388
LUSTRE_STRIPE_SIZE,POSIX_CONSEC_READS,-0.0187415327259095,-0.0156667019668861,0.0
LUSTRE_STRIPE_SIZE,POSIX_CONSEC_WRITES,-0.0114357900376333,-0.0110036511394753,0.0002609226958236
LUSTRE_STRIPE_SIZE,POSIX_SEQ_READS,0.0150495867754012,0.015893527279055,0.0
LUSTRE_STRIPE_SIZE,POSIX_SEQ_WRITES,0.0069718667426757,0.0067458485413096,0.0
LUSTRE_STRIPE_SIZE,POSIX_RW_SWITCHES,0.0335446094707712,0.0201038751248465,0.0
LUSTRE_STRIPE_SIZE,POSIX_MEM_NOT_ALIGNED,-0.0105231767320926,-0.0104722094113211,0.0
LUSTRE_STRIPE_SIZE,POSIX_FILE_NOT_ALIGNED,0.007948116351415,0.0094319556275262,0.0
LUSTRE_STRIPE_SIZE,POSIX_SIZE_READ_0_100,-0.0069516625453933,-0.0022336285794582,0.0024654339858471
LUSTRE_STRIPE_SIZE,POSIX_SIZE_READ_100_1K,0.0242373542721056,0.0174128580455271,0.0
LUSTRE_STRIPE_SIZE,POSIX_SIZE_READ_1K_10K,-0.0109803718659336,-0.015534368788209,0.0
LUSTRE_STRIPE_SIZE,POSIX_SIZE_READ_100K_1M,-0.0091769428303248,-0.0097367574956076,0.0
LUSTRE_STRIPE_SIZE,POSIX_SIZE_WRITE_0_100,-0.0047601936145337,-0.0037607961014655,0.0044354727081241
LUSTRE_STRIPE_SIZE,POSIX_SIZE_WRITE_100_1K,-0.001019620719126,-0.0005458028855469,0.0
LUSTRE_STRIPE_SIZE,POSIX_SIZE_WRITE_1K_10K,0.0094368583740146,0.0158138055371825,0.0
LUSTRE_STRIPE_SIZE,POSIX_SIZE_WRITE_10K_100K,-0.0042443326645913,-0.0048472477744847,0.0048891173905429
LUSTRE_STRIPE_SIZE,POSIX_SIZE_WRITE_100K_1M,-0.005620206243851,-0.0062300220357485,0.0
LUSTRE_STRIPE_SIZE,POSIX_STRIDE1_STRIDE,0.0211795110278098,0.0182240178360544,0.0047487915510702
LUSTRE_STRIPE_SIZE,POSIX_STRIDE2_STRIDE,0.025115303754326,0.0184859825757989,0.0013471275108951
LUSTRE_STRIPE_SIZE,POSIX_STRIDE3_STRIDE,-0.0038453042190085,-0.0014096381134581,0.0065174359754474
LUSTRE_STRIPE_SIZE,POSIX_STRIDE4_STRIDE,-0.0049285436959922,7.17080421485929e-05,0.0
LUSTRE_STRIPE_SIZE,POSIX_STRIDE1_COUNT,0.0235039148468576,0.0178824666005941,0.0033584234918917
LUSTRE_STRIPE_SIZE,POSIX_STRIDE2_COUNT,0.0486409504718878,0.0181420320439827,0.0086184031715061
LUSTRE_STRIPE_SIZE,POSIX_STRIDE3_COUNT,0.0037301251603708,0.0038034051215179,0.0
LUSTRE_STRIPE_SIZE,POSIX_STRIDE4_COUNT,0.0831697449744988,0.018589559609079,0.0
LUSTRE_STRIPE_SIZE,POSIX_ACCESS1_ACCESS,0.0170855694867463,0.0177226679522878,0.0
LUSTRE_STRIPE_SIZE,POSIX_ACCESS2_ACCESS,-0.005753385438965,-0.0048194817169053,0.0
LUSTRE_STRIPE_SIZE,POSIX_ACCESS3_ACCESS,-0.0079965722537396,-0.0091203957792092,0.0051751906635759
LUSTRE_STRIPE_SIZE,POSIX_ACCESS4_ACCESS,0.0417422565858146,0.0177226233144477,0.0
LUSTRE_STRIPE_SIZE,POSIX_ACCESS1_COUNT,0.0091315967414876,0.0113675920372012,0.0
LUSTRE_STRIPE_SIZE,POSIX_ACCESS2_COUNT,0.0139457116550764,0.0150799899576235,0.0046475780926034
LUSTRE_STRIPE_SIZE,POSIX_ACCESS3_COUNT,-0.0097893182970804,-0.0158787156863021,0.0014757416224346
LUSTRE_STRIPE_SIZE,POSIX_ACCESS4_COUNT,-0.0080904203577816,-0.0074636678784954,0.0004171234509096
LUSTRE_STRIPE_SIZE,tag,0.0288188084240714,0.0171117856244049,0.0
LUSTRE_STRIPE_WIDTH,nprocs,-0.5068839979773117,-0.7788671232765915,0.6056643873645351
LUSTRE_STRIPE_WIDTH,POSIX_OPENS,-0.4992975249682254,-0.7368167452862078,0.7538575010304149
LUSTRE_STRIPE_WIDTH,LUSTRE_STRIPE_SIZE,0.1227797854339841,0.0203476000748976,0.0122701480478828
LUSTRE_STRIPE_WIDTH,POSIX_FILE_ALIGNMENT,0.0532122103164569,0.0702558402724256,0.0
LUSTRE_STRIPE_WIDTH,POSIX_READS,-0.1460649083591101,-0.2207882532263957,0.7688536877497922
LUSTRE_STRIPE_WIDTH,POSIX_WRITES,-0.5939335948796202,-0.796213037121493,0.5887810979127499
LUSTRE_STRIPE_WIDTH,POSIX_SEEKS,-0.2171719920307003,-0.4021099074221937,0.785493621704707
LUSTRE_STRIPE_WIDTH,POSIX_STATS,-0.5410307167958518,-0.7303611138863587,0.7791169303689509
LUSTRE_STRIPE_WIDTH,POSIX_BYTES_READ,0.2172123137936161,0.6937999355808981,0.7703010745255572
LUSTRE_STRIPE_WIDTH,POSIX_BYTES_WRITTEN,-0.5826296838865479,-0.7882556950772117,0.5885390496802883
LUSTRE_STRIPE_WIDTH,POSIX_CONSEC_READS,-0.2547578548094532,-0.3019457759266049,0.7725336991371843
LUSTRE_STRIPE_WIDTH,POSIX_CONSEC_WRITES,-0.632120961099577,-0.8017339416611282,0.557934096628701
LUSTRE_STRIPE_WIDTH,POSIX_SEQ_READS,-0.1906546139820824,-0.2041422499012468,0.778336996151213
LUSTRE_STRIPE_WIDTH,POSIX_SEQ_WRITES,-0.5971804757059497,-0.7978531045805388,0.5801486639621203
LUSTRE_STRIPE_WIDTH,POSIX_RW_SWITCHES,-0.182746426001374,-0.4975286310135975,0.2081218412106356
LUSTRE_STRIPE_WIDTH,POSIX_MEM_NOT_ALIGNED,-0.5820787506343728,-0.7630954090562462,0.4805439464028591
LUSTRE_STRIPE_WIDTH,POSIX_FILE_NOT_ALIGNED,-0.4388214552219408,-0.6266279858800171,0.774636667047
LUSTRE_STRIPE_WIDTH,POSIX_SIZE_READ_0_100,-0.417506200227826,-0.5793100242018666,0.7804267886044469
LUSTRE_STRIPE_WIDTH,POSIX_SIZE_READ_100_1K,-0.1438900123756183,-0.0985005133574601,0.734588314330598
LUSTRE_STRIPE_WIDTH,POSIX_SIZE_READ_1K_10K,-0.502362692006298,-0.6623407233598655,0.7772498705438391
LUSTRE_STRIPE_WIDTH,POSIX_SIZE_READ_100K_1M,0.5581806590369728,0.8020032506203114,0.7506801629837119
LUSTRE_STRIPE_WIDTH,POSIX_SIZE_WRITE_0_100,-0.5903124460211251,-0.7825989288682923,0.5532897826707845
LUSTRE_STRIPE_WIDTH,POSIX_SIZE_WRITE_100_1K,-0.5310004054503241,-0.772830872594234,0.5135821094243069
LUSTRE_STRIPE_WIDTH,POSIX_SIZE_WRITE_1K_10K,-0.2258842387850359,-0.3523282236642968,0.109366334767575
LUSTRE_STRIPE_WIDTH,POSIX_SIZE_WRITE_10K_100K,-0.18038145962145,-0.3403761011438975,0.1087435223458994
LUSTRE_STRIPE_WIDTH,POSIX_SIZE_WRITE_100K_1M,-0.2653546191008875,-0.4440518998022703,0.1755764445361656
LUSTRE_STRIPE_WIDTH,POSIX_STRIDE1_STRIDE,0.3507350040040297,0.3964873024780156,0.6607708327007735
LUSTRE_STRIPE_WIDTH,POSIX_STRIDE2_STRIDE,0.3970633281575287,0.4389656853248361,0.6557671853136702
LUSTRE_STRIPE_WIDTH,POSIX_STRIDE3_STRIDE,0.5107108559434038,0.8474150651979608,0.649242465978972
LUSTRE_STRIPE_WIDTH,POSIX_STRIDE4_STRIDE,0.5302473064782174,0.8561982745980116,0.6493033556534398
LUSTRE_STRIPE_WIDTH,POSIX_STRIDE1_COUNT,0.5251677017364256,0.7524327227186907,0.7450287931785011
LUSTRE_STRIPE_WIDTH,POSIX_STRIDE2_COUNT,0.4329662606839012,0.692115878074771,0.739595334943516
LUSTRE_STRIPE_WIDTH,POSIX_STRIDE3_COUNT,0.4743235971464905,0.7672395678970368,0.7535224659466744
LUSTRE_STRIPE_WIDTH,POSIX_STRIDE4_COUNT,0.314716565963653,0.7295088804023195,0.607250272903932
LUSTRE_STRIPE_WIDTH,POSIX_ACCESS1_ACCESS,0.5679494794517032,0.7922371463952986,0.6691670013775384
LUSTRE_STRIPE_WIDTH,POSIX_ACCESS2_ACCESS,0.5923173286506795,0.8073909232840071,0.681654549545569
LUSTRE_STRIPE_WIDTH,POSIX_ACCESS3_ACCESS,0.3854834632916663,0.3222324640840357,0.6686040750549891
LUSTRE_STRIPE_WIDTH,POSIX_ACCESS4_ACCESS,0.1557963787995496,0.1131515876957102,0.6517558604253977
LUSTRE_STRIPE_WIDTH,POSIX_ACCESS1_COUNT,-0.2640010428940546,-0.3011031781154516,0.7782308335082275
LUSTRE_STRIPE_WIDTH,POSIX_ACCESS2_COUNT,-0.2177717081891311,-0.2191474833256114,0.7648086078011027
LUSTRE_STRIPE_WIDTH,POSIX_ACCESS3_COUNT,-0.4926654191102626,-0.6831284385925477,0.7788063307565758
LUSTRE_STRIPE_WIDTH,POSIX_ACCESS4_COUNT,-0.4812097439392254,-0.6760490018223059,0.7725019938195063
LUSTRE_STRIPE_WIDTH,tag,0.2075556603174486,0.4102741360928718,0.7773455375716771
POSIX_FILE_ALIGNMENT,nprocs,-0.085983775009221,-0.0807808570817586,0.0123620562653474
POSIX_FILE_ALIGNMENT,POSIX_OPENS,-0.0784721997156818,-0.0835791137645462,0.0565145251045891
POSIX_FILE_ALIGNMENT,LUSTRE_STRIPE_SIZE,0.0009615936871223,0.0009636568904367,0.0052844208464031
POSIX_FILE_ALIGNMENT,LUSTRE_STRIPE_WIDTH,0.0532122103164569,0.0702558402724256,0.0
POSIX_FILE_ALIGNMENT,POSIX_READS,-0.0120707947433007,-0.0438451720893085,0.0517514476372928
POSIX_FILE_ALIGNMENT,POSIX_WRITES,0.0699588743237674,0.0642152546391478,0.0219740245457407
POSIX_FILE_ALIGNMENT,POSIX_SEEKS,0.000260355445806,-0.0077867134381178,0.0527794577517899
POSIX_FILE_ALIGNMENT,POSIX_STATS,0.1215953839496763,0.1115385602319639,0.0508930677226846
POSIX_FILE_ALIGNMENT,POSIX_BYTES_READ,0.0011013597512914,0.0243848029191496,0.0419329619924511
POSIX_FILE_ALIGNMENT,POSIX_BYTES_WRITTEN,0.0664965581662084,0.0507147603815681,0.0081561682046418
POSIX_FILE_ALIGNMENT,POSIX_CONSEC_READS,-0.0080967918573495,-0.0397188925697077,0.0496459389643741
POSIX_FILE_ALIGNMENT,POSIX_CONSEC_WRITES,0.0692563828478426,0.0640772221654368,0.0197790567523483
POSIX_FILE_ALIGNMENT,POSIX_SEQ_READS,-0.0115115094548518,0.0153460015742923,0.0618969588850388
POSIX_FILE_ALIGNMENT,POSIX_SEQ_WRITES,0.0696801293970136,0.0639302286424698,0.0118345851037293
POSIX_FILE_ALIGNMENT,POSIX_RW_SWITCHES,0.0385855083469337,0.0316573682910494,0.0093417566926383
POSIX_FILE_ALIGNMENT,POSIX_MEM_NOT_ALIGNED,-0.0617152651016245,-0.0407769905334952,0.0447421097998761
POSIX_FILE_ALIGNMENT,POSIX_FILE_NOT_ALIGNED,0.0250767032318832,0.0003288816914864,0.0523896921449655
POSIX_FILE_ALIGNMENT,POSIX_SIZE_READ_0_100,0.0733374435630904,0.1080716224796113,0.0456022123202748
POSIX_FILE_ALIGNMENT,POSIX_SIZE_READ_100_1K,0.0016209358722317,-0.0492189836825704,0.0383781353174859
POSIX_FILE_ALIGNMENT,POSIX_SIZE_READ_1K_10K,-0.0021814626748738,-0.0215867519520723,0.052222630358794
POSIX_FILE_ALIGNMENT,POSIX_SIZE_READ_100K_1M,0.0082941125924935,0.0029168764018608,0.04183458728986
POSIX_FILE_ALIGNMENT,POSIX_SIZE_WRITE_0_100,0.071282302882079,0.0668157098664622,0.0121507604155999
POSIX_FILE_ALIGNMENT,POSIX_SIZE_WRITE_100_1K,0.0547372333775479,0.0588221064846648,0.0069561618269897
POSIX_FILE_ALIGNMENT,POSIX_SIZE_WRITE_1K_10K,0.004692058135863,0.0327538022281217,0.0147605631814462
POSIX_FILE_ALIGNMENT,POSIX_SIZE_WRITE_10K_100K,0.0236813485902509,0.0381933114835359,0.0025769394022541
POSIX_FILE_ALIGNMENT,POSIX_SIZE_WRITE_100K_1M,0.0207660770268903,0.024655569446481,0.0126003056356713
POSIX_FILE_ALIGNMENT,POSIX_STRIDE1_STRIDE,-0.1370617357392521,-0.1474810194557668,0.0439562729156888
POSIX_FILE_ALIGNMENT,POSIX_STRIDE2_STRIDE,-0.0980846093425931,-0.1256418156828462,0.0496807642188521
POSIX_FILE_ALIGNMENT,POSIX_STRIDE3_STRIDE,-0.0532728674669582,-0.0198758847358803,0.040333115908747
POSIX_FILE_ALIGNMENT,POSIX_STRIDE4_STRIDE,-0.0531850776784343,-0.0249090663784501,0.0217495869532928
POSIX_FILE_ALIGNMENT,POSIX_STRIDE1_COUNT,0.0645200692762885,0.0276000126393818,0.020451762005079
POSIX_FILE_ALIGNMENT,POSIX_STRIDE2_COUNT,0.0536427129080523,0.0216264306520561,0.024743792558497
POSIX_FILE_ALIGNMENT,POSIX_STRIDE3_COUNT,0.0578838109992113,0.0232513585212342,0.0275874904882487
POSIX_FILE_ALIGNMENT,POSIX_STRIDE4_COUNT,0.026945003014957,0.013576427926401,0.0378983967331372
POSIX_FILE_ALIGNMENT,POSIX_ACCESS1_ACCESS,-0.0414849737738566,-0.0277023867330116,0.0381852060522511
POSIX_FILE_ALIGNMENT,POSIX_ACCESS2_ACCESS,-0.038656589469865,-0.0354218720931307,0.0361365392842696
POSIX_FILE_ALIGNMENT,POSIX_ACCESS3_ACCESS,-0.1561023573883848,-0.1444866000113206,0.0339456323325206
POSIX_FILE_ALIGNMENT,POSIX_ACCESS4_ACCESS,-0.1980082647031144,-0.1531199490231555,0.0453572134410542
POSIX_FILE_ALIGNMENT,POSIX_ACCESS1_COUNT,0.1365447104673722,0.1065520099061066,0.0514146492968414
POSIX_FILE_ALIGNMENT,POSIX_ACCESS2_COUNT,0.1424976910196121,0.1051870041670147,0.0477956687782539
POSIX_FILE_ALIGNMENT,POSIX_ACCESS3_COUNT,0.0751455748182609,0.1012374203950118,0.036050148589144
POSIX_FILE_ALIGNMENT,POSIX_ACCESS4_COUNT,0.0629057741771778,0.1009092318690774,0.0387425765878894
POSIX_FILE_ALIGNMENT,tag,-0.1048014042817856,-0.1363167757053995,0.0263704436737836
POSIX_READS,nprocs,0.4633556540057507,0.4621746327739534,1.900793718953194
POSIX_READS,POSIX_OPENS,0.6461920958893523,0.6343588036439601,2.915501354807616
POSIX_READS,LUSTRE_STRIPE_SIZE,0.0164530811426545,0.0165110215448748,0.0066230833546745
POSIX_READS,LUSTRE_STRIPE_WIDTH,-0.1460649083591101,-0.2207882532263957,0.7908445931848105
POSIX_READS,POSIX_FILE_ALIGNMENT,-0.0120707947433007,-0.0438451720893085,0.0473623848148818
POSIX_READS,POSIX_WRITES,0.3854239547881682,0.4747711135819319,2.439900836208258
POSIX_READS,POSIX_SEEKS,0.793858702026494,0.793954396283031,3.151583732443616
POSIX_READS,POSIX_STATS,0.5673887708917036,0.6348568838066875,2.9237091013282805
POSIX_READS,POSIX_BYTES_READ,0.552998504461351,0.2332187847045706,3.142734246522746
POSIX_READS,POSIX_BYTES_WRITTEN,0.2546903149559639,0.3190692674714745,2.447233537407753
POSIX_READS,POSIX_CONSEC_READS,0.9864827129826642,0.964237492641478,3.486981987588296
POSIX_READS,POSIX_CONSEC_WRITES,0.3985570235768768,0.5052853353270612,2.417730644287396
POSIX_READS,POSIX_SEQ_READS,0.9910336614842888,0.9941704589224374,3.5356563070322293
POSIX_READS,POSIX_SEQ_WRITES,0.3906129033113542,0.48328374777276,2.439331493057029
POSIX_READS,POSIX_RW_SWITCHES,0.2025277525661037,0.0902492181093795,1.2040359624653352
POSIX_READS,POSIX_MEM_NOT_ALIGNED,0.6526092388632755,0.7080139735967572,2.597218859555235
POSIX_READS,POSIX_FILE_NOT_ALIGNED,0.7117382992956598,0.6939314001135396,2.9096076141395204
POSIX_READS,POSIX_SIZE_READ_0_100,0.766284154574226,0.760799902107511,3.1122315414843515
POSIX_READS,POSIX_SIZE_READ_100_1K,0.6072868934678058,0.6295796000318726,2.5940340441354826
POSIX_READS,POSIX_SIZE_READ_1K_10K,0.7971068007109242,0.7466082638912237,3.073952630080429
POSIX_READS,POSIX_SIZE_READ_100K_1M,-0.0719138796713776,-0.1973679456034126,1.5837546794795143
POSIX_READS,POSIX_SIZE_WRITE_0_100,0.3918189855809846,0.4901270911819159,2.3660945874064527
POSIX_READS,POSIX_SIZE_WRITE_100_1K,0.431640405311752,0.447544852552783,2.277535588451697
POSIX_READS,POSIX_SIZE_WRITE_1K_10K,-0.1590622717772264,-0.3287353545135758,0.7701431391102291
POSIX_READS,POSIX_SIZE_WRITE_10K_100K,-0.3241098334110853,-0.5048436277281687,0.7994325954318784
POSIX_READS,POSIX_SIZE_WRITE_100K_1M,0.0859453219839747,0.0365035533863187,1.0557673899723072
POSIX_READS,POSIX_STRIDE1_STRIDE,-0.3115034392228766,-0.4128381579003799,1.6369511036671716
POSIX_READS,POSIX_STRIDE2_STRIDE,-0.3395708119075381,-0.4362894058648282,1.50704512739214
POSIX_READS,POSIX_STRIDE3_STRIDE,-0.3342609463855224,-0.4180147177919115,1.3835267774205278
POSIX_READS,POSIX_STRIDE4_STRIDE,-0.333249985451035,-0.3954223407863929,1.2307261897889772
POSIX_READS,POSIX_STRIDE1_COUNT,-0.2478081155710123,-0.3840295583731151,1.8507655415669424
POSIX_READS,POSIX_STRIDE2_COUNT,-0.1997137564450329,-0.3176855271135554,1.6000591970153255
